shs,hsg,scl,clg,adv,PEXP,PEXP2,PEXP3,PEXP4,PEXP5,PEXP6,PEXP7,PEXP8,PEXP9,MALE,NE,MW,SO,WE,wage,lwage
0,0,0,1,0,32,10.24,32.768,104.8576,335.54432,1073.741824,3435.9738368,10995.11627776,35184.372088832,0,0,0,0,1,50,3.91202300542815
0,0,0,1,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,0,0,0,0,1,10.5,2.35137525716348
1,0,0,0,0,20,4,8,16,32,64,128,256,512,1,0,0,0,1,9,2.19722457733622
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,2.19722457733622
0,0,1,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,1,0,0,0,1,10,2.30258509299405
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1.6094379124341
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1.6094379124341
0,0,1,0,0,5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,0,0,0,0,1,37,3.61091791264422
0,1,0,0,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,1,0,0,0,1,8.6,2.15176220325946
0,0,1,0,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,1,0,0,0,1,8.6,2.15176220325946
0,1,0,0,0,29,8.41,24.389,70.7281,205.11149,594.823321,1724.9876309,5002.46412961,14507.145975869,1,0,0,0,1,19,2.94443897916644
0,0,1,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,0,0,0,0,1,9.2,2.21920348405499
0,0,0,1,0,12,1.44,1.728,2.0736,2.48832,2.985984,3.5831808,4.29981696,5.159780352,1,0,0,0,1,16,2.77258872223978
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,2.484906649788
0,0,0,1,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,0,0,0,0,1,20,2.99573227355399
0,0,0,0,1,39,15.21,59.319,231.3441,902.24199,3518.743761,13723.1006679,53520.09260481,208728.361158759,1,0,0,0,1,55,4.00733318523247
0,0,1,0,0,34,11.56,39.304,133.6336,454.35424,1544.804416,5252.3350144,17857.93904896,60716.992766464,1,0,0,0,1,12.75,2.54553127160444
0,1,0,0,0,42,17.64,74.088,311.1696,1306.91232,5489.031744,23053.9333248,96826.51996416,406671.383849472,1,0,0,0,1,10,2.30258509299405
1,0,0,0,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,1,0,0,0,1,7.5,2.01490302054226
0,0,1,0,0,30,9,27,81,243,729,2187,6561,19683,1,0,0,0,1,24,3.17805383034795
0,1,0,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,0,0,0,0,1,10,2.30258509299405
0,0,0,1,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,0,0,0,0,1,10,2.30258509299405
0,1,0,0,0,15,2.25,3.375,5.0625,7.59375,11.390625,17.0859375,25.62890625,38.443359375,0,0,0,0,1,13.25,2.58399755243223
0,0,0,0,1,5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,0,0,0,0,1,45,3.80666248977032
1,0,0,0,0,30,9,27,81,243,729,2187,6561,19683,0,0,0,0,1,9,2.19722457733622
0,1,0,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,1,0,0,0,1,9.75,2.27726728500976
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1.6094379124341
0,1,0,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,0,0,0,0,1,10,2.30258509299405
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,2.14006616349627
0,0,1,0,0,11,1.21,1.331,1.4641,1.61051,1.771561,1.9487171,2.14358881,2.357947691,0,0,0,0,1,15,2.70805020110221
0,1,0,0,0,10,1,1,1,1,1,1,1,1,1,0,0,0,1,23,3.13549421592915
0,1,0,0,0,10,1,1,1,1,1,1,1,1,0,0,0,0,1,18,2.89037175789616
0,1,0,0,0,12,1.44,1.728,2.0736,2.48832,2.985984,3.5831808,4.29981696,5.159780352,1,0,0,0,1,10,2.30258509299405
0,0,0,0,1,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,0,0,0,0,1,25,3.2188758248682
0,1,0,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,0,0,0,0,1,16,2.77258872223978
0,0,0,1,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,0,0,0,0,1,12.5,2.52572864430826
0,0,1,0,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,0,0,0,0,1,32.59,3.48400549284947
0,1,0,0,0,23,5.29,12.167,27.9841,64.36343,148.035889,340.4825447,783.10985281,1801.152661463,1,0,0,0,1,30,3.40119738166216
0,1,0,0,0,23,5.29,12.167,27.9841,64.36343,148.035889,340.4825447,783.10985281,1801.152661463,0,0,0,0,1,27.89,3.3282682016394
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2.56494935746154
0,0,0,0,1,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,0,0,0,0,1,14.75,2.69124308278583
0,1,0,0,0,28,7.84,21.952,61.4656,172.10368,481.890304,1349.2928512,3778.01998336,10578.455953408,1,0,0,0,1,18.5,2.91777073208428
0,0,0,1,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,0,0,0,0,1,21,3.04452243772342
0,0,0,1,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,0,0,0,0,1,31.25,3.44201937618241
0,1,0,0,0,22,4.84,10.648,23.4256,51.53632,113.379904,249.4357888,548.75873536,1207.269217792,1,0,0,0,1,30,3.40119738166216
0,0,1,0,0,8,0.64,0.512,0.4096,0.32768,0.262144,0.2097152,0.16777216,0.134217728,0,0,0,0,1,10.5,2.35137525716348
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,2.70805020110221
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2.70805020110221
0,0,1,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,1,0,0,0,1,10,2.30258509299405
0,1,0,0,0,19,3.61,6.859,13.0321,24.76099,47.045881,89.3871739,169.83563041,322.687697779,0,0,0,0,1,17,2.83321334405622
1,0,0,0,0,36,12.96,46.656,167.9616,604.66176,2176.782336,7836.4164096,28211.09907456,101559.956668416,1,0,0,0,1,10,2.30258509299405
0,0,0,0,1,18,3.24,5.832,10.4976,18.89568,34.012224,61.2220032,110.19960576,198.359290368,0,0,0,0,1,38.79,3.65816248145188
0,1,0,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,1,0,0,0,1,10,2.30258509299405
0,1,0,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,1,0,0,0,1,10,2.30258509299405
0,1,0,0,0,5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,1,0,0,0,1,10,2.30258509299405
0,0,1,0,0,9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,1,0,0,0,1,34.25,3.53368656470823
0,0,0,1,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,0,0,0,0,1,14.35,2.66374994220563
1,0,0,0,0,41,16.81,68.921,282.5761,1158.56201,4750.104241,19475.4273881,79849.25229121,327381.934393961,0,0,0,0,1,15,2.70805020110221
0,1,0,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,0,0,0,0,1,13,2.56494935746154
0,1,0,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,1,0,0,0,1,12.5,2.52572864430826
0,0,1,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,0,0,0,0,1,12.05,2.48906465993666
1,0,0,0,0,29,8.41,24.389,70.7281,205.11149,594.823321,1724.9876309,5002.46412961,14507.145975869,0,0,0,0,1,10.5,2.35137525716348
0,0,0,1,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,0,0,0,0,1,10.5,2.35137525716348
0,1,0,0,0,29,8.41,24.389,70.7281,205.11149,594.823321,1724.9876309,5002.46412961,14507.145975869,1,0,0,0,1,16.72,2.81660560765656
0,1,0,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,1,0,0,0,1,8.5,2.14006616349627
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2.19722457733622
0,0,1,0,0,7,0.49,0.343,0.2401,0.16807,0.117649,0.0823543,0.05764801,0.040353607,0,0,0,0,1,9.5,2.2512917986065
0,0,1,0,0,24,5.76,13.824,33.1776,79.62624,191.102976,458.6471424,1100.75314176,2641.807540224,0,0,0,0,1,35.5,3.56953269648137
0,0,1,0,0,5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,1,0,0,0,1,9,2.19722457733622
1,0,0,0,0,18,3.24,5.832,10.4976,18.89568,34.012224,61.2220032,110.19960576,198.359290368,0,0,0,0,1,11,2.39789527279837
1,0,0,0,0,36,12.96,46.656,167.9616,604.66176,2176.782336,7836.4164096,28211.09907456,101559.956668416,1,0,0,0,1,10.5,2.35137525716348
0,0,1,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,1,0,0,0,1,9.45,2.24601474150565
1,0,0,0,0,30,9,27,81,243,729,2187,6561,19683,0,0,0,0,1,9,2.19722457733622
0,0,0,1,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,0,0,0,0,1,80,4.38202663467388
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2.484906649788
1,0,0,0,0,38,14.44,54.872,208.5136,792.35168,3010.936384,11441.5582592,43477.92138496,165216.101262848,0,0,0,0,1,11.5,2.4423470353692
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9.5,2.2512917986065
0,1,0,0,0,42,17.64,74.088,311.1696,1306.91232,5489.031744,23053.9333248,96826.51996416,406671.383849472,0,0,0,0,1,9.65,2.26695791535089
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2.30258509299405
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9.5,2.2512917986065
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2.19722457733622
0,1,0,0,0,14,1.96,2.744,3.8416,5.37824,7.529536,10.5413504,14.75789056,20.661046784,1,0,0,0,1,10,2.30258509299405
0,0,0,1,0,26,6.76,17.576,45.6976,118.81376,308.915776,803.1810176,2088.27064576,5429.503678976,1,0,0,0,1,18,2.89037175789616
0,1,0,0,0,15,2.25,3.375,5.0625,7.59375,11.390625,17.0859375,25.62890625,38.443359375,1,0,0,0,1,24,3.17805383034795
0,1,0,0,0,21,4.41,9.261,19.4481,40.84101,85.766121,180.1088541,378.22859361,794.280046581,1,0,0,0,1,15,2.70805020110221
0,1,0,0,0,5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,1,0,0,0,1,11,2.39789527279837
0,0,1,0,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,0,0,0,0,1,5,1.6094379124341
0,1,0,0,0,5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,0,0,0,0,1,9.91,2.2935443483419
0,1,0,0,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,1,0,0,0,1,9.6,2.26176309847379
0,1,0,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,0,0,0,0,1,14,2.63905732961526
0,1,0,0,0,16,2.56,4.096,6.5536,10.48576,16.777216,26.8435456,42.94967296,68.719476736,1,0,0,0,1,40.78,3.70819176514631
0,0,0,1,0,26,6.76,17.576,45.6976,118.81376,308.915776,803.1810176,2088.27064576,5429.503678976,1,0,0,0,1,12,2.484906649788
0,0,0,1,0,25,6.25,15.625,39.0625,97.65625,244.140625,610.3515625,1525.87890625,3814.697265625,0,0,0,0,1,34.56,3.54269694393586
0,1,0,0,0,9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,1,0,0,0,1,8.6,2.15176220325946
0,0,1,0,0,35,12.25,42.875,150.0625,525.21875,1838.265625,6433.9296875,22518.75390625,78815.638671875,0,0,0,0,1,9.65,2.26695791535089
0,1,0,0,0,5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,0,0,0,0,1,12.5,2.52572864430826
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,2.19722457733622
0,0,1,0,0,9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,1,0,0,0,1,16,2.77258872223978
0,1,0,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,1,0,0,0,1,8.5,2.14006616349627
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.5,2.14006616349627
0,0,0,1,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,1,0,0,0,1,9.5,2.2512917986065
0,0,0,1,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,0,0,0,0,1,11,2.39789527279837
0,1,0,0,0,12,1.44,1.728,2.0736,2.48832,2.985984,3.5831808,4.29981696,5.159780352,1,0,0,0,1,10.5,2.35137525716348
0,0,1,0,0,8,0.64,0.512,0.4096,0.32768,0.262144,0.2097152,0.16777216,0.134217728,0,0,0,0,1,9,2.19722457733622
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2.19722457733622
0,1,0,0,0,5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,1,0,0,0,1,8.5,2.14006616349627
0,1,0,0,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,0,0,0,0,1,11,2.39789527279837
0,1,0,0,0,19,3.61,6.859,13.0321,24.76099,47.045881,89.3871739,169.83563041,322.687697779,1,0,0,0,1,9,2.19722457733622
0,1,0,0,0,14,1.96,2.744,3.8416,5.37824,7.529536,10.5413504,14.75789056,20.661046784,1,0,0,0,1,10.5,2.35137525716348
0,0,1,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,0,0,0,0,1,9.5,2.2512917986065
1,0,0,0,0,46,21.16,97.336,447.7456,2059.62976,9474.296896,43581.7657216,200476.12231936,922190.162669056,1,0,0,0,1,17,2.83321334405622
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.5,2.14006616349627
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,2.70805020110221
0,1,0,0,0,47,22.09,103.823,487.9681,2293.45007,10779.215329,50662.3120463,238112.86661761,1119130.47310277,0,0,0,0,1,11,2.39789527279837
0,0,1,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,1,0,0,0,1,12,2.484906649788
0,0,1,0,0,5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,0,0,0,0,1,13.45,2.59897910604785
0,0,1,0,0,10,1,1,1,1,1,1,1,1,0,0,0,0,1,13.45,2.59897910604785
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2.39789527279837
0,1,0,0,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,1,0,0,0,1,9,2.19722457733622
0,1,0,0,0,53,28.09,148.877,789.0481,4181.95493,22164.361129,117471.1139837,622596.90411361,3299763.59180213,1,0,0,0,1,9.15,2.21375387928743
0,1,0,0,0,14,1.96,2.744,3.8416,5.37824,7.529536,10.5413504,14.75789056,20.661046784,1,0,0,0,1,25,3.2188758248682
0,1,0,0,0,14,1.96,2.744,3.8416,5.37824,7.529536,10.5413504,14.75789056,20.661046784,1,0,0,0,1,9.5,2.2512917986065
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2.30258509299405
0,0,1,0,0,7,0.49,0.343,0.2401,0.16807,0.117649,0.0823543,0.05764801,0.040353607,0,0,0,0,1,15,2.70805020110221
0,1,0,0,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,1,0,0,0,1,15,2.70805020110221
0,1,0,0,0,21,4.41,9.261,19.4481,40.84101,85.766121,180.1088541,378.22859361,794.280046581,1,0,0,0,1,9,2.19722457733622
0,0,0,1,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,1,0,0,0,1,11.5,2.4423470353692
0,1,0,0,0,28,7.84,21.952,61.4656,172.10368,481.890304,1349.2928512,3778.01998336,10578.455953408,1,0,0,0,1,27.5,3.31418600467253
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2.19722457733622
0,1,0,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,0,0,0,0,1,9.37,2.23751309625033
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,2.30258509299405
1,0,0,0,0,11,1.21,1.331,1.4641,1.61051,1.771561,1.9487171,2.14358881,2.357947691,1,0,0,0,1,9.5,2.2512917986065
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,2.07944154167984
1,0,0,0,0,35,12.25,42.875,150.0625,525.21875,1838.265625,6433.9296875,22518.75390625,78815.638671875,0,0,0,0,1,15,2.70805020110221
0,0,1,0,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,1,0,0,0,1,10,2.30258509299405
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2.19722457733622
0,0,1,0,0,11,1.21,1.331,1.4641,1.61051,1.771561,1.9487171,2.14358881,2.357947691,1,0,0,0,1,16,2.77258872223978
0,0,1,0,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,0,0,0,0,1,10.25,2.32727770558442
1,0,0,0,0,12,1.44,1.728,2.0736,2.48832,2.985984,3.5831808,4.29981696,5.159780352,1,0,0,0,1,11.5,2.4423470353692
0,1,0,0,0,7,0.49,0.343,0.2401,0.16807,0.117649,0.0823543,0.05764801,0.040353607,0,0,0,0,1,11.5,2.4423470353692
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,2.484906649788
0,0,1,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,1,0,0,0,1,9,2.19722457733622
0,1,0,0,0,8,0.64,0.512,0.4096,0.32768,0.262144,0.2097152,0.16777216,0.134217728,1,0,0,0,1,13,2.56494935746154
0,1,0,0,0,18,3.24,5.832,10.4976,18.89568,34.012224,61.2220032,110.19960576,198.359290368,1,0,0,0,1,33.77,3.51957283439748
1,0,0,0,0,34,11.56,39.304,133.6336,454.35424,1544.804416,5252.3350144,17857.93904896,60716.992766464,1,0,0,0,1,20,2.99573227355399
0,1,0,0,0,45,20.25,91.125,410.0625,1845.28125,8303.765625,37366.9453125,168151.25390625,756680.642578125,1,0,0,0,1,21,3.04452243772342
0,0,1,0,0,13,1.69,2.197,2.8561,3.71293,4.826809,6.2748517,8.15730721,10.604499373,0,0,0,0,1,20.4,3.01553490085017
1,0,0,0,0,21,4.41,9.261,19.4481,40.84101,85.766121,180.1088541,378.22859361,794.280046581,0,0,0,0,1,12,2.484906649788
0,0,1,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,1,0,0,0,1,10.25,2.32727770558442
1,0,0,0,0,31,9.61,29.791,92.3521,286.29151,887.503681,2751.2614111,8528.91037441,26439.622160671,0,0,0,0,1,17.47,2.86048512414597
0,1,0,0,0,5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,1,0,0,0,1,12,2.484906649788
0,1,0,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,0,0,0,0,1,8.05,2.08567209143047
0,0,1,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,0,0,0,0,1,10.55,2.35612585992208
0,0,1,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,0,0,0,0,1,9,2.19722457733622
0,0,1,0,0,50,25,125,625,3125,15625,78125,390625,1953125,0,0,0,0,1,11,2.39789527279837
0,1,0,0,0,5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,1,0,0,0,1,14,2.63905732961526
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2.19722457733622
0,0,0,0,1,25,6.25,15.625,39.0625,97.65625,244.140625,610.3515625,1525.87890625,3814.697265625,0,0,0,0,1,60,4.0943445622221
0,1,0,0,0,43,18.49,79.507,341.8801,1470.08443,6321.363049,27181.8611107,116882.00277601,502592.611936843,0,0,0,0,1,35,3.55534806148941
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9.45,2.24601474150565
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2.30258509299405
0,1,0,0,0,13,1.69,2.197,2.8561,3.71293,4.826809,6.2748517,8.15730721,10.604499373,1,0,0,0,1,34.25,3.53368656470823
0,1,0,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,1,0,0,0,1,9.64,2.26592110862245
0,0,1,0,0,13,1.69,2.197,2.8561,3.71293,4.826809,6.2748517,8.15730721,10.604499373,0,0,0,0,1,9.2,2.21920348405499
0,0,0,0,1,30,9,27,81,243,729,2187,6561,19683,0,0,0,0,1,15,2.70805020110221
0,0,0,1,0,11,1.21,1.331,1.4641,1.61051,1.771561,1.9487171,2.14358881,2.357947691,1,0,0,0,1,15,2.70805020110221
0,0,1,0,0,8,0.64,0.512,0.4096,0.32768,0.262144,0.2097152,0.16777216,0.134217728,0,0,0,0,1,18,2.89037175789616
1,0,0,0,0,42,17.64,74.088,311.1696,1306.91232,5489.031744,23053.9333248,96826.51996416,406671.383849472,1,0,0,0,1,14.5,2.67414864942653
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,2.56494935746154
0,0,0,1,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,1,0,0,0,1,42,3.73766961828337
0,0,1,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,1,0,0,0,1,14,2.63905732961526
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,2.56494935746154
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9.5,2.2512917986065
0,0,1,0,0,5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,1,0,0,0,1,12.5,2.52572864430826
0,0,1,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,1,0,0,0,1,10.25,2.32727770558442
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,2.484906649788
0,1,0,0,0,16,2.56,4.096,6.5536,10.48576,16.777216,26.8435456,42.94967296,68.719476736,1,0,0,0,1,38.86,3.65996544394929
0,1,0,0,0,27,7.29,19.683,53.1441,143.48907,387.420489,1046.0353203,2824.29536481,7625.597484987,0,0,0,0,1,18,2.89037175789616
0,0,1,0,0,11,1.21,1.331,1.4641,1.61051,1.771561,1.9487171,2.14358881,2.357947691,0,0,0,0,1,9.11,2.20937271127187
0,0,1,0,0,9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0,0,0,0,1,20.81,3.03543364040554
0,0,0,0,1,23,5.29,12.167,27.9841,64.36343,148.035889,340.4825447,783.10985281,1801.152661463,0,0,0,0,1,10,2.30258509299405
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.4,2.12823170584927
0,1,0,0,0,44,19.36,85.184,374.8096,1649.16224,7256.313856,31927.7809664,140482.23625216,618121.839509504,0,0,0,0,1,9.5,2.2512917986065
1,0,0,0,0,46,21.16,97.336,447.7456,2059.62976,9474.296896,43581.7657216,200476.12231936,922190.162669056,0,0,0,0,1,13,2.56494935746154
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,2.19722457733622
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,2.14006616349627
0,0,0,1,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,0,0,0,0,1,18,2.89037175789616
0,1,0,0,0,12,1.44,1.728,2.0736,2.48832,2.985984,3.5831808,4.29981696,5.159780352,0,0,0,0,1,12.6,2.53369681395743
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,2.19722457733622
0,0,1,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,0,1,0,0,0,8.25,2.11021320034659
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,2.39789527279837
0,1,0,0,0,11,1.21,1.331,1.4641,1.61051,1.771561,1.9487171,2.14358881,2.357947691,1,1,0,0,0,9,2.19722457733622
0,0,0,0,1,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,1,1,0,0,0,12.5,2.52572864430826
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2.30258509299405
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.25,2.11021320034659
0,1,0,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,0,1,0,0,0,9,2.19722457733622
1,0,0,0,0,10,1,1,1,1,1,1,1,1,0,1,0,0,0,10.25,2.32727770558442
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.2,2.21920348405499
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2.19722457733622
0,0,0,1,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,1,1,0,0,0,15,2.70805020110221
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,2.30258509299405
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5,1.70474809223843
0,0,0,1,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,1,1,0,0,0,14.93,2.7033726115511
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13,2.56494935746154
